Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Ha Tinh,2022-03-14,3,26.4,20.0,30.6,22.7,2022-03-14T06:05,2022-03-14T18:05,43216.9,30394.7,,,0.0,0.0,0.0,0.0,0.0,,15.5,30.6,94,16.43,3.07
Ha Tinh,2022-03-15,51,26.8,21.5,31.0,25.5,2022-03-15T06:04,2022-03-15T18:05,43280.14,26869.81,,,0.5,0.5,0.0,0.0,4.0,,15.0,31.0,84,13.01,2.52
Ha Tinh,2022-03-16,51,27.0,20.3,31.2,23.3,2022-03-16T06:03,2022-03-16T18:06,43343.39,14157.95,,,0.2,0.2,0.0,0.0,1.0,,12.7,25.2,129,11.37,2.29
Ha Tinh,2022-03-17,3,28.4,20.6,35.5,23.9,2022-03-17T06:03,2022-03-17T18:06,43406.61,33643.66,,,0.0,0.0,0.0,0.0,0.0,,12.6,28.1,76,17.5,3.39
Ha Tinh,2022-03-18,53,27.0,22.4,31.7,26.5,2022-03-18T06:02,2022-03-18T18:06,43469.74,12937.65,,,2.3,2.3,0.0,0.0,10.0,,11.4,25.6,39,10.32,2.05
Ha Tinh,2022-03-19,51,28.1,22.4,33.6,26.8,2022-03-19T06:01,2022-03-19T18:06,43532.75,34604.59,,,0.1,0.1,0.0,0.0,1.0,,13.7,29.2,101,18.89,3.65
Ha Tinh,2022-03-20,3,31.2,21.8,39.2,25.3,2022-03-20T06:00,2022-03-20T18:07,43595.6,37287.93,,,0.0,0.0,0.0,0.0,0.0,,16.9,34.6,138,20.81,4.51
Ha Tinh,2022-03-21,3,33.7,24.4,41.2,28.5,2022-03-21T05:59,2022-03-21T18:07,43658.24,36736.81,,,0.0,0.0,0.0,0.0,0.0,,11.8,21.6,164,17.83,4.01
Ha Tinh,2022-03-22,61,32.2,24.7,41.3,29.2,2022-03-22T05:58,2022-03-22T18:07,43720.62,34467.02,,,2.2,2.2,0.0,0.0,3.0,,10.8,21.6,171,18.69,4.19
Ha Tinh,2022-03-23,63,26.7,20.9,32.2,22.3,2022-03-23T05:58,2022-03-23T18:07,43782.72,1027.02,,,23.5,23.5,0.0,0.0,16.0,,20.0,38.5,27,6.99,1.43
Ha Tinh,2022-03-24,51,24.4,20.1,27.4,22.4,2022-03-24T05:57,2022-03-24T18:08,43844.49,22110.77,,,0.4,0.4,0.0,0.0,4.0,,14.6,30.2,47,12.55,2.36
Ha Tinh,2022-03-25,51,32.3,21.4,37.7,25.2,2022-03-25T05:56,2022-03-25T18:08,43906.31,33989.73,,,0.2,0.2,0.0,0.0,2.0,,22.4,41.8,200,19.49,4.62
Ha Tinh,2022-03-26,1,34.7,23.0,43.4,26.9,2022-03-26T05:55,2022-03-26T18:08,43968.35,40946.02,,,0.0,0.0,0.0,0.0,0.0,,17.9,31.7,208,21.5,5.12
Ha Tinh,2022-03-27,61,29.8,21.4,35.1,22.9,2022-03-27T05:54,2022-03-27T18:08,44030.57,27390.52,,,5.7,5.7,0.0,0.0,11.0,,25.9,49.7,2,16.08,3.17
Ha Tinh,2022-03-28,61,21.6,19.2,23.5,20.3,2022-03-28T05:54,2022-03-28T18:08,44092.92,0.0,,,7.5,7.5,0.0,0.0,17.0,,15.3,27.7,348,5.05,1.25
Ha Tinh,2022-03-29,51,24.3,17.8,27.6,19.2,2022-03-29T05:53,2022-03-29T18:09,44155.37,11438.14,,,0.1,0.1,0.0,0.0,1.0,,11.7,25.9,318,11.48,2.26
Ha Tinh,2022-03-30,51,25.4,20.4,28.9,22.6,2022-03-30T05:52,2022-03-30T18:09,44217.88,10745.31,,,0.1,0.1,0.0,0.0,1.0,,12.6,25.6,21,11.13,2.22
Ha Tinh,2022-03-31,55,26.6,22.0,31.0,26.2,2022-03-31T05:51,2022-03-31T18:09,44280.4,33171.85,,,3.2,3.2,0.0,0.0,12.0,,19.9,39.2,29,18.13,3.21
Ha Tinh,2022-04-01,63,23.2,17.3,26.8,16.3,2022-04-01T05:50,2022-04-01T18:09,44342.9,0.0,,,71.4,71.4,0.0,0.0,24.0,,32.9,59.4,1,2.24,0.82
Ha Tinh,2022-04-02,61,17.0,15.1,15.9,13.6,2022-04-02T05:50,2022-04-02T18:10,44405.33,0.0,,,27.6,27.6,0.0,0.0,24.0,,22.8,41.4,324,2.57,0.83
Ha Tinh,2022-04-03,53,20.5,14.1,18.9,12.3,2022-04-03T05:49,2022-04-03T18:10,44467.65,8971.03,,,4.9,4.9,0.0,0.0,12.0,,18.8,38.5,327,11.49,2.46
Ha Tinh,2022-04-04,53,21.1,15.2,23.3,13.8,2022-04-04T05:48,2022-04-04T18:10,44529.82,0.0,,,2.3,2.3,0.0,0.0,7.0,,17.1,34.2,313,7.48,1.81
Ha Tinh,2022-04-05,51,23.1,16.9,24.1,17.4,2022-04-05T05:47,2022-04-05T18:10,44591.8,23421.38,,,0.1,0.1,0.0,0.0,1.0,,14.9,30.2,340,15.29,2.87
Ha Tinh,2022-04-06,3,25.4,17.7,28.2,18.8,2022-04-06T05:46,2022-04-06T18:10,44653.55,42103.57,,,0.0,0.0,0.0,0.0,0.0,,15.1,31.7,340,23.28,4.25
Ha Tinh,2022-04-07,3,26.8,17.7,29.9,18.3,2022-04-07T05:45,2022-04-07T18:11,44715.02,42163.17,,,0.0,0.0,0.0,0.0,0.0,,12.5,25.9,341,23.18,4.47
Ha Tinh,2022-04-08,3,26.0,17.0,30.3,18.2,2022-04-08T05:45,2022-04-08T18:11,44776.16,42222.37,,,0.0,0.0,0.0,0.0,0.0,,13.6,29.5,10,23.06,4.22
Ha Tinh,2022-04-09,3,26.7,17.0,31.9,18.5,2022-04-09T05:44,2022-04-09T18:11,44836.94,36717.93,,,0.0,0.0,0.0,0.0,0.0,,13.4,28.1,123,23.18,4.31
Ha Tinh,2022-04-10,3,26.9,17.9,32.1,19.4,2022-04-10T05:43,2022-04-10T18:11,44897.31,40795.63,,,0.0,0.0,0.0,0.0,0.0,,14.7,29.2,116,22.1,4.11
Ha Tinh,2022-04-11,3,27.0,20.5,32.3,23.6,2022-04-11T05:42,2022-04-11T18:12,44957.22,37635.35,,,0.0,0.0,0.0,0.0,0.0,,17.4,35.6,104,19.69,3.66
Ha Tinh,2022-04-12,3,28.7,21.1,35.0,24.7,2022-04-12T05:42,2022-04-12T18:12,45016.63,41119.39,,,0.0,0.0,0.0,0.0,0.0,,11.5,27.0,106,21.36,4.15
Ha Tinh,2022-04-13,51,27.9,22.2,32.5,26.5,2022-04-13T05:41,2022-04-13T18:12,45075.5,28762.73,,,0.1,0.1,0.0,0.0,1.0,,16.5,35.3,23,16.54,3.13
Ha Tinh,2022-04-14,53,28.3,21.7,34.2,25.7,2022-04-14T05:40,2022-04-14T18:12,45134.2,29888.01,,,0.8,0.8,0.0,0.0,4.0,,13.0,27.4,83,15.95,3.11
Ha Tinh,2022-04-15,53,30.6,23.6,38.0,28.7,2022-04-15T05:39,2022-04-15T18:13,45192.88,32593.45,,,1.5,1.5,0.0,0.0,5.0,,14.3,27.0,117,17.19,3.62
Ha Tinh,2022-04-16,63,31.3,25.0,38.5,30.0,2022-04-16T05:39,2022-04-16T18:13,45251.5,26799.76,,,5.1,5.1,0.0,0.0,8.0,,13.7,31.3,126,16.38,3.5
Ha Tinh,2022-04-17,63,25.2,21.8,30.2,24.2,2022-04-17T05:38,2022-04-17T18:13,45310.02,0.0,,,33.4,33.4,0.0,0.0,24.0,,19.2,34.9,307,5.35,1.21
Ha Tinh,2022-04-18,63,21.9,19.9,23.8,21.1,2022-04-18T05:37,2022-04-18T18:13,45368.39,0.0,,,27.0,27.0,0.0,0.0,24.0,,21.6,41.8,318,5.22,1.07
Ha Tinh,2022-04-19,55,22.5,18.2,23.2,18.4,2022-04-19T05:37,2022-04-19T18:14,45426.58,3600.0,,,5.4,5.4,0.0,0.0,10.0,,15.4,31.0,320,9.27,1.93
Ha Tinh,2022-04-20,3,24.4,18.7,26.1,19.4,2022-04-20T05:36,2022-04-20T18:14,45484.54,18005.45,,,0.0,0.0,0.0,0.0,0.0,,14.8,29.9,336,13.83,2.83
Ha Tinh,2022-04-21,51,25.9,19.3,30.2,21.9,2022-04-21T05:35,2022-04-21T18:14,45542.22,27161.54,,,0.1,0.1,0.0,0.0,1.0,,13.1,27.0,90,15.41,2.97
Ha Tinh,2022-04-22,51,30.0,21.3,36.1,25.1,2022-04-22T05:35,2022-04-22T18:14,45599.59,38246.8,,,0.2,0.2,0.0,0.0,2.0,,12.0,25.9,135,18.18,3.71
Ha Tinh,2022-04-23,2,30.7,22.8,39.5,26.6,2022-04-23T05:34,2022-04-23T18:15,45656.59,41872.05,,,0.0,0.0,0.0,0.0,0.0,,10.6,24.8,128,21.79,4.46
Ha Tinh,2022-04-24,3,34.0,24.5,43.9,28.2,2022-04-24T05:33,2022-04-24T18:15,45713.19,42838.81,,,0.0,0.0,0.0,0.0,0.0,,12.8,22.0,169,23.31,5.2
Ha Tinh,2022-04-25,51,35.9,27.3,43.3,31.2,2022-04-25T05:33,2022-04-25T18:15,45769.32,42854.12,,,0.1,0.1,0.0,0.0,1.0,,12.4,25.9,194,23.99,5.91
Ha Tinh,2022-04-26,3,36.6,28.1,46.0,31.7,2022-04-26T05:32,2022-04-26T18:16,45824.96,42869.64,,,0.0,0.0,0.0,0.0,0.0,,15.1,28.1,200,24.19,6.18
Ha Tinh,2022-04-27,65,34.7,26.8,44.5,32.4,2022-04-27T05:31,2022-04-27T18:16,45880.05,39600.0,,,15.8,15.8,0.0,0.0,3.0,,14.8,30.2,166,23.87,5.48
Ha Tinh,2022-04-28,3,32.9,25.6,42.6,31.1,2022-04-28T05:31,2022-04-28T18:16,45934.53,41278.92,,,0.0,0.0,0.0,0.0,0.0,,18.4,37.4,121,22.94,4.91
Ha Tinh,2022-04-29,53,30.2,24.6,36.7,30.0,2022-04-29T05:30,2022-04-29T18:17,45988.37,38025.76,,,1.4,1.4,0.0,0.0,5.0,,12.6,28.1,100,16.96,3.51
Ha Tinh,2022-04-30,61,29.5,24.0,36.1,28.1,2022-04-30T05:29,2022-04-30T18:17,46041.5,22610.6,,,4.4,4.4,0.0,0.0,11.0,,17.7,34.9,89,14.62,3.04
Ha Tinh,2022-05-01,65,24.5,20.0,29.1,20.3,2022-05-01T05:29,2022-05-01T18:17,46093.89,0.0,,,117.0,117.0,0.0,0.0,24.0,,26.8,50.4,337,2.84,0.79
Ha Tinh,2022-05-02,61,20.0,17.6,20.4,17.2,2022-05-02T05:28,2022-05-02T18:17,46145.46,0.0,,,15.8,15.8,0.0,0.0,19.0,,18.7,34.2,301,3.64,1.19
Ha Tinh,2022-05-03,51,24.5,17.9,24.6,18.4,2022-05-03T05:28,2022-05-03T18:18,46196.2,13641.15,,,1.1,1.1,0.0,0.0,5.0,,15.7,30.6,318,12.68,2.8
Ha Tinh,2022-05-04,3,25.4,18.1,29.1,17.6,2022-05-04T05:27,2022-05-04T18:18,46246.43,39884.64,,,0.0,0.0,0.0,0.0,0.0,,11.4,20.5,320,19.25,3.92
Ha Tinh,2022-05-05,3,26.3,19.0,30.5,21.3,2022-05-05T05:27,2022-05-05T18:18,46296.28,43020.79,,,0.0,0.0,0.0,0.0,0.0,,10.1,24.1,40,24.97,4.7
Ha Tinh,2022-05-06,51,27.0,21.7,31.5,25.2,2022-05-06T05:26,2022-05-06T18:19,46345.73,15436.3,,,0.1,0.1,0.0,0.0,1.0,,11.4,24.8,44,13.1,2.65
Ha Tinh,2022-05-07,55,27.4,22.2,31.6,26.5,2022-05-07T05:26,2022-05-07T18:19,46394.72,23319.2,,,3.0,3.0,0.0,0.0,8.0,,13.1,27.4,72,13.89,2.8
Ha Tinh,2022-05-08,61,29.3,23.8,36.7,29.0,2022-05-08T05:25,2022-05-08T18:19,46443.21,18000.0,,,8.0,8.0,0.0,0.0,17.0,,10.6,22.3,115,15.61,3.16
Ha Tinh,2022-05-09,65,29.8,23.0,37.0,27.4,2022-05-09T05:25,2022-05-09T18:20,46491.17,36000.0,,,15.0,15.0,0.0,0.0,8.0,,12.0,25.9,138,19.5,3.87
Ha Tinh,2022-05-10,51,33.3,24.1,41.1,28.9,2022-05-10T05:25,2022-05-10T18:20,46538.54,36082.82,,,0.4,0.4,0.0,0.0,3.0,,16.2,28.8,180,21.3,4.78
Ha Tinh,2022-05-11,3,33.9,26.1,40.3,31.1,2022-05-11T05:24,2022-05-11T18:21,46585.27,41265.59,,,0.0,0.0,0.0,0.0,0.0,,18.4,32.0,209,19.37,4.9
Ha Tinh,2022-05-12,3,34.0,25.9,42.6,30.8,2022-05-12T05:24,2022-05-12T18:21,46631.32,37284.44,,,0.0,0.0,0.0,0.0,0.0,,16.4,28.4,208,20.55,4.97
Ha Tinh,2022-05-13,53,34.3,26.9,42.2,31.0,2022-05-13T05:23,2022-05-13T18:21,46676.66,29807.31,,,2.1,2.1,0.0,0.0,7.0,,15.0,28.4,210,20.88,5.1
Ha Tinh,2022-05-14,65,29.4,26.2,36.2,32.7,2022-05-14T05:23,2022-05-14T18:22,46721.21,16160.51,,,10.7,10.7,0.0,0.0,8.0,,11.9,31.7,32,13.94,2.86
Ha Tinh,2022-05-15,65,31.0,25.2,39.5,28.4,2022-05-15T05:23,2022-05-15T18:22,46764.95,22447.63,,,80.5,80.5,0.0,0.0,13.0,,19.5,34.9,347,17.1,3.54
Ha Tinh,2022-05-16,65,24.6,21.0,27.9,22.4,2022-05-16T05:22,2022-05-16T18:22,46807.82,254.53,,,31.5,31.5,0.0,0.0,23.0,,19.5,35.3,342,9.0,1.92
Ha Tinh,2022-05-17,53,25.1,20.4,27.3,21.7,2022-05-17T05:22,2022-05-17T18:23,46849.77,6069.92,,,2.5,2.5,0.0,0.0,8.0,,12.6,25.6,320,11.01,2.41
Ha Tinh,2022-05-18,3,27.1,20.3,31.5,22.7,2022-05-18T05:22,2022-05-18T18:23,46890.75,40227.8,,,0.0,0.0,0.0,0.0,0.0,,12.9,26.6,29,20.04,3.91
Ha Tinh,2022-05-19,51,28.1,21.5,34.6,25.2,2022-05-19T05:21,2022-05-19T18:23,46930.71,40103.84,,,0.1,0.1,0.0,0.0,1.0,,13.8,29.2,95,21.4,4.16
Ha Tinh,2022-05-20,63,29.2,23.7,36.1,28.5,2022-05-20T05:21,2022-05-20T18:24,46969.6,28472.19,,,9.4,9.4,0.0,0.0,12.0,,11.6,26.3,124,18.95,3.71
Ha Tinh,2022-05-21,63,29.7,24.3,37.0,28.6,2022-05-21T05:21,2022-05-21T18:24,47007.36,26823.89,,,28.3,28.3,0.0,0.0,22.0,,16.7,35.3,115,18.87,3.71
Ha Tinh,2022-05-22,63,31.9,24.3,37.9,28.3,2022-05-22T05:21,2022-05-22T18:25,47043.95,35131.13,,,8.0,8.0,0.0,0.0,9.0,,14.8,28.1,145,21.11,4.6
Ha Tinh,2022-05-23,51,32.4,25.6,38.1,29.2,2022-05-23T05:20,2022-05-23T18:25,47079.33,36779.91,,,0.1,0.1,0.0,0.0,1.0,,15.3,30.6,175,19.65,4.47
Ha Tinh,2022-05-24,65,31.3,24.9,40.0,30.4,2022-05-24T05:20,2022-05-24T18:25,47113.73,31487.73,,,14.3,14.3,0.0,0.0,5.0,,8.3,21.2,51,18.68,3.9
Ha Tinh,2022-05-25,65,30.6,25.0,39.6,31.0,2022-05-25T05:20,2022-05-25T18:26,47147.29,33519.12,,,8.5,8.5,0.0,0.0,6.0,,11.6,26.6,95,18.97,3.93
Ha Tinh,2022-05-26,51,33.4,26.0,42.5,31.5,2022-05-26T05:20,2022-05-26T18:26,47179.96,41619.72,,,0.7,0.7,0.0,0.0,2.0,,16.4,29.5,200,21.12,4.97
Ha Tinh,2022-05-27,53,33.5,26.6,42.7,31.4,2022-05-27T05:20,2022-05-27T18:26,47211.7,43200.0,,,0.9,0.9,0.0,0.0,3.0,,15.3,28.1,200,23.72,5.45
Ha Tinh,2022-05-28,63,33.1,27.3,42.8,30.6,2022-05-28T05:19,2022-05-28T18:27,47242.5,43200.0,,,4.5,4.5,0.0,0.0,3.0,,17.9,34.2,202,23.94,5.69
Ha Tinh,2022-05-29,51,33.0,27.4,42.1,30.4,2022-05-29T05:19,2022-05-29T18:27,47272.3,43200.0,,,0.5,0.5,0.0,0.0,4.0,,19.1,34.2,194,24.74,5.95
Ha Tinh,2022-05-30,65,32.7,26.8,41.8,30.3,2022-05-30T05:19,2022-05-30T18:28,47301.1,43200.0,,,17.2,17.2,0.0,0.0,5.0,,14.2,31.0,206,24.42,5.5
Ha Tinh,2022-05-31,61,29.5,25.2,36.9,31.5,2022-05-31T05:19,2022-05-31T18:28,47328.83,32297.95,,,6.3,6.3,0.0,0.0,11.0,,10.2,25.6,90,16.16,3.32
Ha Tinh,2022-06-01,51,32.5,26.0,42.3,30.9,2022-06-01T05:19,2022-06-01T18:28,47355.5,43200.0,,,1.4,1.4,0.0,0.0,8.0,,13.3,23.4,180,24.41,5.42
Ha Tinh,2022-06-02,3,34.4,27.0,41.7,31.2,2022-06-02T05:19,2022-06-02T18:29,47381.04,43200.0,,,0.0,0.0,0.0,0.0,0.0,,22.8,43.9,203,23.41,6.12
Ha Tinh,2022-06-03,3,34.1,28.2,41.3,30.7,2022-06-03T05:19,2022-06-03T18:29,47405.44,43200.0,,,0.0,0.0,0.0,0.0,0.0,,21.9,39.6,204,24.14,6.64
Ha Tinh,2022-06-04,3,34.4,28.1,43.7,30.3,2022-06-04T05:19,2022-06-04T18:29,47428.65,42224.98,,,0.0,0.0,0.0,0.0,0.0,,23.5,42.1,198,23.33,6.56
Ha Tinh,2022-06-05,3,34.5,27.1,42.7,31.3,2022-06-05T05:19,2022-06-05T18:30,47450.66,39686.09,,,0.0,0.0,0.0,0.0,0.0,,18.3,32.8,189,22.94,5.81
Ha Tinh,2022-06-06,63,33.6,27.5,40.6,31.5,2022-06-06T05:19,2022-06-06T18:30,47471.41,39600.0,,,2.9,2.9,0.0,0.0,2.0,,12.7,28.8,97,23.39,5.29
Ha Tinh,2022-06-07,55,30.7,26.0,37.7,31.1,2022-06-07T05:19,2022-06-07T18:31,47490.89,18016.96,,,3.2,3.2,0.0,0.0,7.0,,10.8,22.7,85,14.67,3.24
Ha Tinh,2022-06-08,53,30.6,27.1,35.3,30.7,2022-06-08T05:19,2022-06-08T18:31,47509.07,577.31,,,1.8,1.8,0.0,0.0,6.0,,12.6,25.2,207,6.57,2.09
Ha Tinh,2022-06-09,3,34.6,26.2,40.2,30.8,2022-06-09T05:19,2022-06-09T18:31,47525.9,38653.87,,,0.0,0.0,0.0,0.0,0.0,,17.7,30.6,213,22.19,5.84
Ha Tinh,2022-06-10,3,35.6,29.1,40.3,32.0,2022-06-10T05:19,2022-06-10T18:32,47541.36,43200.0,,,0.0,0.0,0.0,0.0,0.0,,18.9,35.6,208,23.68,6.85
Ha Tinh,2022-06-11,3,34.7,28.9,41.6,32.2,2022-06-11T05:19,2022-06-11T18:32,47555.41,32239.1,,,0.0,0.0,0.0,0.0,0.0,,18.1,32.4,187,19.45,5.47
Ha Tinh,2022-06-12,51,34.8,28.7,42.7,31.8,2022-06-12T05:19,2022-06-12T18:32,47568.02,41246.74,,,0.2,0.2,0.0,0.0,1.0,,16.0,29.2,198,22.91,6.07
Ha Tinh,2022-06-13,51,35.8,28.4,43.2,32.4,2022-06-13T05:19,2022-06-13T18:32,47579.29,43200.0,,,0.1,0.1,0.0,0.0,1.0,,18.5,33.1,202,25.06,6.75
Ha Tinh,2022-06-14,65,31.3,25.4,37.8,31.4,2022-06-14T05:20,2022-06-14T18:33,47589.25,38500.69,,,28.9,28.9,0.0,0.0,13.0,,14.6,33.1,67,17.57,4.01
Ha Tinh,2022-06-15,63,31.4,24.5,37.4,30.0,2022-06-15T05:20,2022-06-15T18:33,47597.91,19815.49,,,7.4,7.4,0.0,0.0,7.0,,7.4,21.6,131,14.83,3.25
Ha Tinh,2022-06-16,51,34.7,27.0,42.5,30.9,2022-06-16T05:20,2022-06-16T18:33,47605.26,42739.0,,,0.3,0.3,0.0,0.0,1.0,,16.8,37.8,203,24.42,6.03
Ha Tinh,2022-06-17,3,36.4,27.4,43.0,31.7,2022-06-17T05:20,2022-06-17T18:33,47611.31,43200.0,,,0.0,0.0,0.0,0.0,0.0,,23.0,45.0,218,24.99,6.89
Ha Tinh,2022-06-18,3,35.9,29.1,41.0,31.2,2022-06-18T05:20,2022-06-18T18:34,47616.05,43200.0,,,0.0,0.0,0.0,0.0,0.0,,21.9,43.6,206,23.55,7.2
Ha Tinh,2022-06-19,3,37.1,29.2,41.9,32.4,2022-06-19T05:20,2022-06-19T18:34,47619.48,43200.0,,,0.0,0.0,0.0,0.0,0.0,,20.9,38.9,205,25.11,7.8
Ha Tinh,2022-06-20,3,38.7,29.9,44.5,32.2,2022-06-20T05:21,2022-06-20T18:34,47621.61,43200.0,,,0.0,0.0,0.0,0.0,0.0,,24.5,45.4,204,25.1,8.24
Ha Tinh,2022-06-21,3,38.0,30.1,42.9,32.5,2022-06-21T05:21,2022-06-21T18:34,47622.43,43200.0,,,0.0,0.0,0.0,0.0,0.0,,23.6,42.8,205,25.13,8.37
Ha Tinh,2022-06-22,53,37.2,29.3,43.8,30.6,2022-06-22T05:21,2022-06-22T18:35,47621.96,40058.15,,,1.4,1.4,0.0,0.0,2.0,,25.5,45.4,182,24.33,7.45
Ha Tinh,2022-06-23,53,34.8,27.9,41.3,32.0,2022-06-23T05:21,2022-06-23T18:35,47620.19,43200.0,,,1.1,1.1,0.0,0.0,3.0,,16.3,35.3,173,24.49,6.26
Ha Tinh,2022-06-24,63,33.8,25.8,40.9,31.1,2022-06-24T05:22,2022-06-24T18:35,47617.12,43200.0,,,13.1,13.1,0.0,0.0,8.0,,14.1,33.8,135,23.59,5.31
Ha Tinh,2022-06-25,51,33.8,25.2,41.4,31.0,2022-06-25T05:22,2022-06-25T18:35,47612.76,43200.0,,,0.3,0.3,0.0,0.0,3.0,,15.0,34.2,123,23.59,5.33
Ha Tinh,2022-06-26,55,35.3,26.8,41.9,31.9,2022-06-26T05:22,2022-06-26T18:35,47607.12,43200.0,,,1.2,1.2,0.0,0.0,2.0,,14.1,28.1,169,24.33,6.04
Ha Tinh,2022-06-27,3,36.6,28.1,43.6,32.0,2022-06-27T05:22,2022-06-27T18:36,47600.19,43201.49,,,0.0,0.0,0.0,0.0,0.0,,14.2,30.2,196,25.5,6.77
Ha Tinh,2022-06-28,51,38.5,27.8,45.3,32.4,2022-06-28T05:23,2022-06-28T18:36,47591.98,43203.57,,,0.1,0.1,0.0,0.0,1.0,,11.0,21.2,199,25.96,6.45
Ha Tinh,2022-06-29,63,38.9,27.3,44.2,32.8,2022-06-29T05:23,2022-06-29T18:36,47582.5,40463.13,,,6.3,6.3,0.0,0.0,4.0,,14.2,36.4,232,24.52,6.04
Ha Tinh,2022-06-30,63,32.5,27.1,40.2,33.0,2022-06-30T05:23,2022-06-30T18:36,47571.75,38782.7,,,14.7,14.7,0.0,0.0,11.0,,13.0,34.2,33,19.86,4.21
Ha Tinh,2022-07-01,65,30.1,24.9,37.4,29.8,2022-07-01T05:23,2022-07-01T18:36,47559.74,31632.63,,,32.2,32.2,0.0,0.0,19.0,,12.4,28.4,324,19.77,4.08
Ha Tinh,2022-07-02,63,32.9,25.6,39.2,31.1,2022-07-02T05:24,2022-07-02T18:36,47546.47,30152.8,,,4.1,4.1,0.0,0.0,2.0,,21.3,40.0,218,17.05,4.43
Ha Tinh,2022-07-03,51,35.5,27.6,43.0,32.1,2022-07-03T05:24,2022-07-03T18:36,47531.82,39600.0,,,0.4,0.4,0.0,0.0,1.0,,20.9,37.4,199,23.74,6.32
Ha Tinh,2022-07-04,3,36.5,29.0,45.2,32.6,2022-07-04T05:24,2022-07-04T18:36,47515.75,43200.0,,,0.0,0.0,0.0,0.0,0.0,,21.6,40.3,203,23.75,6.79
Ha Tinh,2022-07-05,3,37.3,29.8,43.5,32.5,2022-07-05T05:25,2022-07-05T18:36,47498.29,43092.59,,,0.0,0.0,0.0,0.0,0.0,,22.0,42.5,208,23.3,7.06
Ha Tinh,2022-07-06,51,35.1,28.7,41.8,32.9,2022-07-06T05:25,2022-07-06T18:36,47479.49,32359.71,,,0.9,0.9,0.0,0.0,7.0,,12.6,27.4,209,18.71,4.7
Ha Tinh,2022-07-07,61,35.6,27.6,41.6,33.2,2022-07-07T05:25,2022-07-07T18:36,47459.37,30957.37,,,2.9,2.9,0.0,0.0,3.0,,16.4,34.6,227,18.23,4.73
Ha Tinh,2022-07-08,61,33.2,27.4,38.2,32.1,2022-07-08T05:26,2022-07-08T18:36,47437.97,15408.71,,,2.8,2.8,0.0,0.0,4.0,,14.7,28.4,184,13.19,3.61
Ha Tinh,2022-07-09,63,32.2,25.7,39.7,31.4,2022-07-09T05:26,2022-07-09T18:36,47415.33,25582.4,,,6.9,6.9,0.0,0.0,13.0,,9.0,25.6,155,18.05,3.88
Ha Tinh,2022-07-10,51,30.5,25.2,36.9,31.2,2022-07-10T05:26,2022-07-10T18:36,47391.49,37251.57,,,1.7,1.7,0.0,0.0,12.0,,11.9,28.4,358,18.63,3.87
Ha Tinh,2022-07-11,61,30.3,24.9,38.0,30.1,2022-07-11T05:27,2022-07-11T18:36,47366.48,28913.58,,,12.0,12.0,0.0,0.0,19.0,,11.8,27.4,340,17.75,3.62
Ha Tinh,2022-07-12,63,29.7,24.9,35.6,29.7,2022-07-12T05:27,2022-07-12T18:36,47340.33,33377.39,,,15.4,15.4,0.0,0.0,22.0,,15.9,32.0,39,16.14,3.31
Ha Tinh,2022-07-13,63,29.4,24.8,36.2,30.0,2022-07-13T05:27,2022-07-13T18:36,47313.08,31914.14,,,32.0,32.0,0.0,0.0,17.0,,14.1,31.7,51,17.86,3.52
Ha Tinh,2022-07-14,63,29.2,24.3,36.0,28.8,2022-07-14T05:28,2022-07-14T18:36,47284.77,32341.45,,,10.8,10.8,0.0,0.0,19.0,,11.7,27.0,322,17.72,3.55
Ha Tinh,2022-07-15,61,30.9,24.6,38.1,30.1,2022-07-15T05:28,2022-07-15T18:36,47255.43,43200.0,,,3.9,3.9,0.0,0.0,10.0,,10.9,26.3,163,21.89,4.41
Ha Tinh,2022-07-16,55,33.3,25.3,42.9,31.4,2022-07-16T05:28,2022-07-16T18:35,47225.1,43200.0,,,1.5,1.5,0.0,0.0,4.0,,14.8,26.3,175,24.69,5.32
Ha Tinh,2022-07-17,63,33.9,27.7,43.8,32.3,2022-07-17T05:29,2022-07-17T18:35,47193.82,43200.0,,,3.6,3.6,0.0,0.0,3.0,,18.7,33.5,200,24.52,5.97
Ha Tinh,2022-07-18,3,36.4,28.1,46.6,31.7,2022-07-18T05:29,2022-07-18T18:35,47161.61,43200.0,,,0.0,0.0,0.0,0.0,0.0,,22.5,42.8,201,25.95,7.08
Ha Tinh,2022-07-19,51,35.6,28.4,44.0,32.6,2022-07-19T05:29,2022-07-19T18:35,47128.51,43200.0,,,0.7,0.7,0.0,0.0,2.0,,19.2,36.0,184,25.09,6.19
Ha Tinh,2022-07-20,63,33.0,26.8,41.2,31.9,2022-07-20T05:30,2022-07-20T18:35,47094.57,40332.98,,,11.4,11.4,0.0,0.0,7.0,,15.4,33.1,135,22.3,5.08
